,b,"Zburați fără comenzi și, dacă este necesar, accelerați cu ajutorul chingilor A și B pentru a scăpa de turbulență cât mai repede posibil. ",,0,
,c,Frânați parapanta cu 50% și țineți chingile pentru a stabiliza poziția corpului într-o anumită măsură. ,,0,
,d,Stabilizați pendulul folosind frânarea promptă și fermă pe partea opusă mișcării de pendulare. ,,0,
AA179,,"179. Termenul ""răsucire de chingi"" (twist) înseamnă ",,d,d
,a,"rotația rapidă a parapantei în jurul axei verticale, prin care o jumătate din parapantă zboară spre înainte iar cealaltă spre înapoi. ",,0,d
,b,"viraje rapide alternante, prin care parapanta are ocazional un unghi înclinare laterală de peste 90 °. ",,0,d
,c,viraje foarte strânse prin care factorul de încărcare datorat forței centrifuge crește semnificativ. ,,0,d
,d,"răsucirea chingilor și a suspantelor provocate de rotația parapantei în jurul axei verticale. Datorită inerției pilotului, el nu se poate roti, în general, la fel de repede ca și parapanta. ",X,X,d
AA180,,"180. Termenul ""vrie negativă"" (spin) înseamnă ",,a,a
,a,"rotația rapidă a parapantei în jurul axei verticale, prin care o jumătate din parapantă zboară spre înainte iar cealaltă spre înapoi. ",X,X,a
,b,"viraje rapide alternante, prin care parapanta are ocazional un unghi înclinare laterală de peste 90 °. ",,0,
,c,viraje foarte strânse prin care factorul de încărcare datorat forței centrifuge crește semnificativ. ,,0,
,d,"răsucirea chingilor și a suspantelor provocate de rotația parapantei în jurul axei verticale. Datorită inerției pilotului, el nu se poate roti, în general, la fel de repede ca și parapanta. ",,0,
AA181,,"181. Termenul ""wingover"" înseamnă ",,b,b
,a,"rotația rapidă a parapantei în jurul axei verticale, prin care o jumătate din parapantă zboară spre înainte iar cealaltă spre înapoi. ",,0,b
,b,"viraje rapide alternante, prin care parapanta are ocazional un unghi înclinare laterală de peste 90 °. ",X,X,b
,c,viraje foarte strânse prin care factorul de încărcare datorat forței centrifuge crește semnificativ. ,,0,
,d,"răsucirea chingilor și a suspantelor provocate de rotația parapantei în jurul axei verticale. Datorită inerției pilotului, el nu se poate roti, în general, la fel de repede ca și parapanta. ",,0,
AA182,,"182. Termenul ""spirală"" (spiral dive) înseamnă ",,c,c
,a,"rotația rapidă a parapantei în jurul axei verticale, prin care o jumătate din parapantă zboară spre înainte iar cealaltă spre înapoi. ",,0,c
,b,"viraje rapide alternante, prin care parapanta are ocazional un unghi înclinare laterală de peste 90 °. ",,0,c
,c,viraje foarte strânse prin care factorul de încărcare datorat forței centrifuge crește semnificativ. ,X,X,c
,d,"răsucirea chingilor și a suspantelor provocate de rotația parapantei în jurul axei verticale. Datorită inerției pilotului, el nu se poate roti, în general, la fel de repede ca și parapanta. ",,0,
AA183,,"183. Coborârea cu ""urechi mari"" are avantajul că ",,a,a
,a,corpul pilotului nu este solicitat fizic în timpul manevrei și parapanta poate fi condusă spre direcția dorită. ,X,X,a
,b,parapanta nu este deformată și poate atinge o viteză mare de înfundare. ,,0,
,c,"manevra este aplicată cu ușurință, se poate atinge o viteză de înfundare mare și fără solcitare fizică a corpului piotului. ",,0,
,d,o viteză mare de înfundare poate fi obținută fără probleme în timpul ieșirii din manevră. ,,0,
AA184,,184. Coborârea în spirală are avantajul că ,,b,b
,a,corpul pilotului nu este solicitat fizic în timpul manevrei și parapanta poate fi condusă spre direcția dorită. ,,0,b
,b,parapanta nu este deformată și poate atinge o viteză mare de înfundare. ,X,X,b
,c,"manevra este aplicată cu ușurință, se poate atinge o viteză de înfundare mare și fără solcitare fizică a corpului piotului. ",,0,
,d,o viteză mare de înfundare poate fi obținută fără probleme în timpul ieșirii din manevră. ,,0,
AA185,,185. Coborârea în ”angajare cu B-urile” (B stall) are avantajul că ,,c,c
,a,corpul pilotului nu este solicitat fizic în timpul manevrei și parapanta poate fi condusă spre direcția dorită. ,,0,c
,b,parapanta nu este deformată și poate atinge o viteză mare de înfundare. ,,0,c
,c,"manevra este aplicată cu ușurință, se poate atinge o viteză de înfundare mare și fără solcitare fizică a corpului piotului. ",X,X,c
,d,parapanta nu este deformată și corpul pilotului nu este solicitat fizic în timpul manevrei. ,,0,
AA186,,"186. Când coborâți cu ""urechi mari"", este important să fiți conștienți de faptul că parapanta în această configurație ",,a,a
,a,"zboară cu un unghi considerabil mai mare de atac și, prin urmare, este mai susceptibilă de a se angaja parașutat în timpul sau la ieșirea din manevră. ",X,X,a
,b,"zboară cu viteză de înaintare considerabil mai mare, mărind astfel riscul închiderilor frontale. ",,0,
,c,"necesită abilități extraordinare ale pilotului, în special în aerul turbulent și solicită fizic pilotul pe perioade mai lungi. ",,0,
AA187,,"187. Când coborâți cu ""urechi mari"", este important să rețineți acest lucru ",,a,a
,a,acceleratorul ar trebui să fie aplicat simultan pentru a minimiza riscul angajare parașutată și pentru a crește semnificativ viteza de înfundare. ,X,X,a
,b,"acceleratorul nu trebuie aplicat simultan, astfel încât riscul de închidere frontală să fie minimizat. ",,0,
,c,există o mare solicitare fizică a corpului. ,,0,
,d,parapanta zboară extrem de instabil. ,,0,
AA188,,"188. Când deschideți ""urechile mari"", este important să rețineți că ",,b,b
,a,"cel târziu în timpul apropierii finale, acestea trebuie deschise complet prin pomparea comenzilor. ",,0,b
,b,la altitudine mică nu trebuie deschise prin pomparea comenzilor. ,X,X,b
,c,trebuie deschise prin pompare simultană și forțată a ambelor frâne. ,,0,
,d,"în timpul manevrei de aterizare, acestea trebuie deschise numai prin scuturarea suspantelor A din exterior. ",,0,
AA189,,"189. Când coborâți în spirală, este important să rețineți că ",,c,c
,a,există riscul de angajare parașutată la ieșirea din manevră. ,,0,c
,b,numai prin aplicarea simultană a acceleratorului crește considerabil viteza de înfundare. ,,0,c
,c,"necesită abilități extraordinare ale pilotului, în special în aerul turbulent și solicită fizic pilotul pe perioade mai lungi. ",X,X,c
,d,poate fi obținută doar o viteză de înfundare mică. ,,0,
AA190,,"190. Când executați o angajare cu B-urile, este important să rețineți că ",,a,a
,a,există riscul de angajare parașutată la ieșirea din manevră. ,X,X,a
,b,numai prin aplicarea simultană a acceleratorului crește considerabil viteza de înfundare. ,,0,
,c,"necesită abilități extraordinare ale pilotului, în special în aerul turbulent și solicită fizic pilotul pe perioade mai lungi. ",,0,
,d,parapanta zboară extrem de instabil. ,,0,
AA191,,191. Riscul angajării parașutate în timp ce se iese din angajare cu B-urile poate fi redus la minim ,,c,c
,a,"ridicându-se mai întâi o chingă B, urmată de cea de-a doua imediat după. ",,0,c
,b,lăsând libere ambele B-uri în același timp. ,,0,c
,c,"ridicând chingile cu mâinile, unde mișcarea din a doua jumătate a cursei trebuie să fie rapidă. ",X,X,c
,d,ridicând simultan ambele chingi B încet și cu atenție. ,,0,
AA192,,192. Zborul deasupra locului de aterizare înainte de a pierde înălțime și de a începe abordarea aterizării este ,,c,c
,a,nepermisă din cauza posibilității de a obstrucționa alte parapante la aterizare. ,,0,c
,b,de evitat ori de câte ori este posibil datorită riscului de coliziune. ,,0,c
,c,recomandat pentru a vă uita la mâneca de vânt. ,X,X,c
,d,obligatoriu. ,,0,
AA193,,"193. Dacă, atunci când zburați deasupra locului de aterizare, mâneca de vânt nu este vizibilă, ce alte semne ne pot da o idee despre direcția vântului? ",,b,b
,a,direcția de zbor a păsărilor. ,,0,b
,b,"fumurile și steagurile din zonă, precum și derivarea laterală în timpul zborului. ",X,X,b
,c,Direcția de zbor inerentă a parapantei. (Parapantele cu caracteristici stabile de zbor au tendința de a vira împotriva vântului.) ,,0,
,d,mișcarea norilor de la înălțime. ,,0,
AA194,,"194. Când aterizați pe o pantă și situația nu vă permite să vă apropiați de-a lungul acesteia, numai contra sau în josul pantei. Care dintre următoarele afirmații este corectă în condiții de vânt zero? ",,a,a
,a,"Este mai ușor să aterizezi precis, dar mai greu să aterizezi lin contra pantei. ",X,X,a
,b,Este mai ușor să aterizezi precis și lin contra pantei. ,,0,
,c,Este mai ușor să aterizezi precis și lin în josul pantei. ,,0,
,d,"Este mai ușor să aterizezi precis, dar mai greu să aterizezi lin în josul pantei. ",,0,
AA195,,195. De ce facem priza de aterizare? ,,c,c
,a,Ca formare pentru a trece examenul practic organizat de AZLR. ,,0,c
,b,Ca un instrument de memorare pentru incepători. ,,0,c
,c,"Priza de aterizare este clar identificabilă pentru ceilalți utilizatori ai spațiului aerian și oferă, de asemenea, cea mai mare probabilitate de aterizare precisă. ",X,X,c
,d,Priza de aterizare nu mai are nici un înțeles practic pentru piloții licențiați. ,,0,
AA196,,196. Care element al prizei de aterizare este # 1? ,,b,b
,a,Segmentul cu vânt lateral. ,,0,b
,b,Zona pentru pierderea înălțimii. ,X,X,b
,c,Segmentul cu vânt din spate. ,,0,
,d,Apropierea finală. ,,0,
AA197,,197. Care element al prizei de aterizare este # 2? ,,c,c
,a,Segmentul cu vânt lateral. ,,0,c
,b,Zona pentru pierderea înălțimii. ,,0,c
,c,Segmentul cu vânt din spate. ,X,X,c
,d,Apropierea finală. ,,0,
AA198,,198. Care element al prizei de aterizare este # 3? ,,a,a
,a,Segmentul cu vânt lateral. ,X,X,a
,b,Zona pentru pierderea înălțimii. ,,0,
,c,Segmentul cu vânt din spate. ,,0,
,d,Apropierea finală. ,,0,
AA199,,199. Care element al prizei de aterizare este # 4? ,,d,d
,a,Segmentul cu vânt lateral. ,,0,d
,b,Zona pentru pierderea înălțimii. ,,0,d
,c,Segmentul cu vânt din spate. ,,0,d
,d,Apropierea finală. ,X,X,d
AA200,,200. Cum pierdem excesul de înălțime înainte de a intra în segmentul cu vânt din spate? ,,c,c
,a,Zurând în cerc spre stânga. ,,0,c
,b,Zurând în cerc spre dreapta. ,,0,c
,c,Zurând în cerc în aceeași sens ca și virajele din priza de aterizare. ,X,X,c
,d,Făcândo serie de viraje alternante. ,,0,
AA201,,"201. Dacă ești obligat să faci o priză de aterizare spre stânga, în ce sector ar trebui să pierzi înălțimea înainte de a intra în segmentul cu vânt din spate? ",,b,b
,a,1 ,,0,b
,b,2 ,X,X,b
,c,3 ,,0,
,d,4 ,,0,
AA202,,"202. Dacă ești obligat să faci o priză de aterizare spre dreapta, în ce sector ar trebui să pierzi înălțimea înainte de a intra în segmentul cu vânt din spate? ",,c,c
,a,1 ,,0,c
,b,2 ,,0,c
,c,3 ,X,X,c
,d,4 ,,0,
AA203,,"203. Fiecare diagramă prezintă o priză de aterizare standard în vânt zero (linie punctată) și o priză de aterizare practică în funcție de condiții (linie solidă). Cum ar trebui abordată aterizarea cu vânt zero când pilotul își dă seama, după segmentul cu vânt din spate, că înălțimea lui este prea mică? ",,b,b
,a,1 ,,0,b
,b,2 ,X,X,b
,c,3 ,,0,
,d,4 ,,0,
AA204,,"204. Fiecare diagramă prezintă o priză de aterizare standard în vânt zero (linie punctată) și o priză de aterizare practică în funcție de condiții (linie solidă). Cum ar trebui abordată aterizarea cu vânt zero când pilotul își dă seama, în timpul segmentul cu vânt lateral, că înălțimea lui este prea mare? ",,d,d
,a,1 ,,0,d
,b,2 ,,0,d
,c,3 ,,0,d
,d,4 ,X,X,d
AA205,,205. Fiecare diagramă prezintă o priză de aterizare standard în vânt zero (linie punctată) și o priză de aterizare practică în funcție de condiții (linie solidă). Cum ar trebui abordată aterizarea cu vânt 10-15 km/h? ,,a,a
,a,1 ,X,X,a
,b,2 ,,0,
,c,3 ,,0,
,d,4 ,,0,
AA206,,206. Fiecare diagramă prezintă o priză de aterizare standard în vânt zero (linie punctată) și o priză de aterizare practică în funcție de condiții (linie solidă). Cum ar trebui abordată aterizarea cu vânt 25-30 km/h? ,,c,c
,a,1 ,,0,c
,b,2 ,,0,c
,c,3 ,X,X,c
,d,4 ,,0,
AA207,,"207. Un pilot ajunge locul de aterizare chiar înaintea altor doi piloți care se află la 50 de metri de el. Vântul este zero, nu există obstacole și nu există o direcție de aterizare convenită. Cum ar trebui să aterizeze? ",,b,b
,a,"Ar trebui să realizeze priza de aterizare, dar este liber să aleagă direcția de aterizare și sensul de întoarcere. ",,0,b
,b,"Fiind primul, poate alege direcția de aterizare, dar trebuie să execute o priză de aterizare spre stânga. ",X,X,b
,c,"Fiind primul, poate alege sensul prizei de aterizare, dar trebuie să aterizeze la 90 ° față de axa văii. ",,0,
,d,Primul care aterizează trebuie să execute o priză de aterizare spre stânga și să aterizeze la 90 ° față de axa văii. ,,0,
AA208,,"208. Un pilot ajunge locul de aterizare chiar înaintea altor doi piloți care se află la 50 de metri de el. Vântul este zero, nu există obstacole și nu există o direcție de aterizare convenită. Cum ar trebui să aterizeze? El decide să aterizeze spre vest fîcând o priză de aterizare spre stânga. Pe segmentul cu vânt lateral realizează că există un vânt de est de 2-5 km / h. Ce ar trebui să facă? ",,c,c
,a,"Continuați cu priza de aterizare, alegeți un unghi de apropiere finală mai abrupt. ",,0,c
,b,"Opriți imediat priza de aterizare, zburați spre partea de sub vânt a locului de aterizare și aterizați în vânt. ",,0,c
,c,"Continuați cu priza de aterizare, alegeți un unghi de apropiere finală mai mic. ",X,X,c
,d,Considerați segmentul cu vânt din spate ca fiind segmentul cu vânt lateral și aterizați cu vânt lateral. ,,0,
AA209,,209. Atunci când aterizați cu vânt de spate unghiul de apropiere este ,,c,c
,a,mai mic și viteza de aterizare mai mică. ,,0,c
,b,mai mare și viteza de aterizare mai mare. ,,0,c
,c,mai mic și viteza de aterizare mai mare. ,X,X,c
,d,mai mare și viteza de aterizare mai mică. ,,0,
AA210,,210. Atunci când aterizați cu vânt de față unghiul de apropiere este ,,d,d
,a,mai mic și viteza de aterizare mai mică. ,,0,d
,b,mai mare și viteza de aterizare mai mare. ,,0,d
,c,mai mic și viteza de aterizare mai mare. ,,0,d
,d,mai mare și viteza de aterizare mai mică. ,X,X,d
AA211,,211. Pe segmentul cu vânt din spate al prizei de aterizare vă dați seama că sunteți prea sus. Ce ar trebui să faceți? ,,d,d
,a,Zburați un cerc în sensul prizei de aterizare. ,,0,d
,b,Frânați parapanta pentru a reduce finețea acesteia. ,,0,d
,c,Reveniți în poziția de pierdere a înălțimii și reporniți cu segmentul cu vânt din spate. ,,0,d
,d,Faceți mai lungi următoarele segmentele ale prizei de aterizare. ,X,X,d
AA212,,212. Pe segmentul cu vânt din spate al prizei de aterizare vă dați seama că sunteți prea jos. Ce ar trebui să faceți? ,,d,d
,a,Considerați segmentul cu vânt din spate ca fiind segmentul cu vânt lateral și aterizați cu vânt lateral. ,,0,d
,b,Frânați ușor parapanta pentru a îmbunătăți finețea. ,,0,d
,c,Zburați direct la punctul de aterizare planificat și zburați în cerc până aterizați. ,,0,d
,d,Faceți mai scurte următoarele segmentele ale prizei de aterizare. ,X,X,d
AA213,,213. Pe segmentul cu vânt lateral al prizei de aterizare vă dați seama că sunteți prea sus. Ce ar trebui să faceți? ,,c,c
,a,Zburați încă un cerc în direcția de întoarcere a prizei de aterizare. ,,0,c
,b,Frânați parapanta pentru a reduce finețea. ,,0,c
,c,"Lungiți segmentul cu vânt lateral și, dacă este necesar, repetați-l. ",X,X,c
,d,Reveniți în poziția de pierdere a înălțimii și reporniți cu segmentul cu vânt din spate. ,,0,
AA214,,214. Pe segmentul cu vânt lateral al prizei de aterizare vă dați seama că sunteți prea jos. Ce ar trebui să faceți? ,,a,a
,a,Scurtați segmentul cu vânt lateral sau abandonați-l în întregime. ,X,X,a
,b,Frânați ușor parapanta pentru a îmbunătăți finețea. ,,0,
,c,Zburați direct la punctul de aterizare planificat și zburați în cerc până aterizați. ,,0,
,d,Considerați segmentul cu vânt din spate ca fiind segmentul cu vânt lateral și aterizați cu vânt lateral. ,,0,
AA215,,215. Pe apropierea finală a prizei de aterizare vă dați seama că sunteți puțin prea sus. Ce ar trebui să faceți? ,,b,b
,a,Zburați încă un cerc în direcția de întoarcere a prizei de aterizare. ,,0,b
,b,Frânați parapanta pentru a reduce finețea și ridicați-vă în poziție verticală pentru a crește rezistența la înaintare. ,X,X,b
,c,"Zburați peste punctul de aterizare, virați 180 ° și aterizați din direcția opusă. ",,0,
,d,Creșteți viteza pentru a mări rezistența la înaintare. ,,0,
AA216,,"216. Pe segmentul cu vânt lateral, realizeați că sunteți prea jos. Ce ar trebui să faceți? ",,c,c
,a,O aterizare inexactă este inevitabilă. ,,0,c
,b,Frânați ușor parapanta pentru a îmbunătăți finețea. ,,0,c
,c,"Zburați cu zero comenzi până la nivelul solului, apoi trageți ușor și continuu comenzile. ",X,X,c
,d,Frânați parapanta 50% pentru a zbura cât mai mult posibil. ,,0,
AA217,,"217. În apropierea finală, pilotul aplică 80% comenzile fără să se angajeze, dacă menține comenzile frânate astfel mult timp ",,a,a
,a,este foarte probabil ca după o vreme parapanta să se angajeze. ,X,X,a
,b,"parapanta va zbura cu o viteză redusă, dar constantă. ",,0,
,c,viteza parapantei va crește încet și continuu. ,,0,
,d,viteza de înaintare și viteza de înfundare vor scădea continuu. ,,0,
AA218,,218. Ce trebuie să faceți imediat după aterizare? ,,b,b
,a,Scoateți imediat seleta și casca. ,,0,b
,b,Părăsiți imediat zona de aterizare. ,X,X,b
,c,Împachetați imediat parapanta și băgăți-o în rucsac. ,,0,
,d,Înregistrați zborul în carnetul de zbor. ,,0,
AA219,,"219. La locul de aterizare bate vântul cu 25 km / h. De îndată ce picioarele ating pământul, ",,d,d
,a,trageți comenzile cât mai mult posibil pentru a opri imediat zborul care zboară. ,,0,d
,b,rotiți-vă 180 ° spre parapantă și trageți comenzile la maxim pentru a opri imediat parapanta din zbor. ,,0,d
,c,"trageți o comandă la maxim, astfel încât parapanta să coboare pe bordul de atac și să înceteze să producă portanță. ",,0,d
,d,rotiți-vă 180 ° spre parapantă și trageți chingile B sau C pentru a opri imediat parapanta din zbor. ,X,X,d
AA220,,"220. Când se aterizează pe o pantă abruptă, apropierea finală ar trebui să fie ",,b,b
,a,în contrapanta. ,,0,b
,b,paralel cu panta. ,X,X,b
,c,în josul pantei. ,,0,
,d,contra vântului. ,,0,
AA221,,"221. Sunteți la altitudine și este necesar să alegeți un teren de aterizare situat într-o vale, cu vânt de de 25 km / h. Care dintre caracteristicile terenului de aterizare sunt cele mai importante pentru a efectua o aterizare sigură? ",,c,c
,a,Latura câmpului trebuie să fie liberă de copaci sau clădiri pentru cel puțin 100 m pentru segmentul cu vânt lateral și apropierea finală. ,,0,c
,b,"Câmpul de aterizare trebuie să fie protejat de vânt cât mai mult posibil de denivelări, copaci sau clădiri. ",,0,c
,c,Partea din vânt a terenului trebuie să fie cât se poate de plată și fără copaci și clădiri. ,X,X,c
,d,Terenul nu trebuie să se încline spre vânt. ,,0,
AA223,,223. Care dintre următoarele măsuri de precauție ar trebui luate atunci când sunteți forțat să aterizați în apă stătătoare sau curgătoare? ,,a,a
,a,Deschideți cât mai multe din chigile seletei înaintea aterizării. ,X,X,a
,b,"Aruncați rezerva chiar înainte de a ateriza, astfel încât aceasta să asigure o flotabilitate suplimentară în apă. ",,0,
,c,"Deconectați toate dispozitivele electronice (radio, variometru etc) și țineți-le deasupra capului, astfel încât să nu se ude. ",,0,
,d,"Strângeți toate chingile seletei astfel încât să nu ieșiți din greșeală din seletă după aterizare, iar parapanta să se scufunde sau să fie luată de curent. ",,0,
AA224,,"224. În cazul aterizării într-un copac, ce provoacă cele mai grave răniri? ",,b,b
,a,Ramurile se rup sub greutatea pilotului și a parapantei iar pilotul cade pe pământ. ,,0,b
,b,"Pilotul iese din seletă, fără a a se asigura cu o frânghie, ramurile se rup și cade din copac. ",X,X,b
,c,Pilotul este rănit prin impactul cu copacul. ,,0,
,d,Parapanta și pilotul alunecă pe coroana copacului si acesta cade pe pământ. ,,0,
AA225,,"225. După aterizare, parapanta se agață în coroana unui copac. Cum recuperăm parapanta cu minim de deteriorări parapantei? ",,c,c
,a,Recuperați parapanta folosind un elicopter. ,,0,c
,b,Desfaceți parapnat de la seletă. ,,0,c
,c,Desfaceți carabinele rapide cu filet și eliberați supantele de pe chingi și mânerele comanzilor. ,X,X,c
,d,Conectați o coardă lungă la seletă și trageți de parapantă în plan orizontal de cât mai departe posibil. ,,0,
AA226,,"226. În ce situație în aer există risc maxim de coliziune între un deltaplan și o parapantă, mai ales că nici unul dintre piloți nu se poate vedea unul pe celălalt. ",,b,b
,a,Deltaplanul se apropie de parapantă din față și de sus. ,,0,b
,b,Deltaplanul se apropie de parapantă din spate și de jos. ,X,X,b
,c,Deltaplanul se apropie de parapantă din față și de jos. ,,0,
,d,Deltaplanul se apropie de parapantă din spate și de sus. ,,0,
AA227,,227. O parapantă zboară în aceeași termică și la aceeași altitudine cu un deltaplan. Cum poate pilotul de parapantă să se pună și pe el si pe pilotul de deltaplan în pericol? ,,b,b
,a,Dacă zboară cercuri foarte strânse. ,,0,b
,b,Schimbând brusc direcția de rotație. ,X,X,b
,c,Zborând încet. ,,0,
,d,Întorcând în aceeași direcție ca și deltaplanul. ,,0,
AA228,,228. Când folosim parașutul de rezervă? ,,b,b
,a,De îndată ce aripa se închide (închidere frontală completă pe întreaga anvergură a aripii). ,,0,b
,b,De îndată ce situația pare a fi incontrolabilă. ,X,X,b
,c,Când este aspirat într-un nor cumulos și variometrul indică o viteză de urcare de peste 6 m / s. ,,0,
,d,Când avem o închidere asimetrică în apropierea finală la aterizare. ,,0,
AA229,,"229. În care din următoarele situații ar trebui aruncată parașuta de rezervă, imediat și fără ezitare? ",,d,d
,a,O treimedin parapantă este închisă și prinsă în conul de suspantaj (cravată). ,,0,d
,b,Parapanta este aspirată într-un nor cumulus și urcă cu 8 m / s. ,,0,d
,c,O parte a parapantei se angajează și parapanta intră în rotație (vrie negativă). ,,0,d
,d,În urma coliziunii între un deltaplan și o parapantă. ,X,X,d
AA230,,"230. În care din următoarele situații ar trebui aruncată parașuta de rezervă, imediat și fără ezitare? ",,c,c
,a,O treimedin parapantă este închisă și prinsă în conul de suspantaj (cravată). ,,0,c
,b,Parapanta este aspirată într-un nor cumulus și urcă cu 8 m / s. ,,0,c
,c,"După o vrie negativă, când chingile sunt răsucite de câteva ori și parapanta începe să intre într-o spirală accentuată de la sine. ",X,X,c
,d,O parte a parapantei se angajează și parapanta intră în rotație (vrie negativă). ,,0,
AA231,,231. Ce trebuie să facă un pilot imediat după ce a aruncat parașuta de rezervă? ,,a,a
,a,"Pilotul trebuie să împiedice parapanta să continue să zboare prin tragerea simetrică a chingilor B, C sau D și să se ridice într-o poziție verticală. ",X,X,a
,b,Pilotul își asumă o poziție cât mai orizontal posibilă și își trage brațele și picioarele aproape de corp (poziția embrionului). ,,0,
,c,Parapanta trebuie să fie pilotată cu comenzile astfel încât să nu se apropie și să se încurce cu parașuta. ,,0,
,d,"Pilotul începe să deschidă seleta din timpul coborârii, pentru a se separa de parapantă cât mai repede posibil. ",,0,
AA232,,"232. Atunci când un pilot este primul la locul unui accident, el ar trebui să urmeze următoarele etape: ",,a,a
,a,1. Căile aeriene libere? - 2. Este necesară respirația artificială? - 3. Masaj cardiorespirator necesar? ,X,X,a
,b,1. Ce sa întâmplat? - 2. Cine este responsabil? - 3. Ce măsuri trebuie luate? ,,0,
,c,1. Este conștient? - 2. Poate să se ridice? - 3. Poate merge? ,,0,
,d,1. Este rănit? - 2. Este în stare de șoc? - 3. Trebuie să fie transportat? ,,0,
AA233,,"233. Ce măsuri trebuie luate în cazul descoperirii victimei unui accident care nu răspunde, dar care respiră, nu are leziuni externe și are puls. Victima ar trebui să fie ",,b,b
,a,întinsă pe spate cu picioarele ridicate. ,,0,b
,b,"poziționată pe o parte (poziția laterală de siguranță) și protejat de vreme (soare, vânt, frig și umiditate). ",X,X,b
,c,întinsă pe burtă și să i se dea băuturi răcoritoare ca să-l trezească. ,,0,
,d,"adus în poziție șezând și protejat de vreme (soare, vânt, frig și umiditate). ",,0,
AA234,,"234. Dacă o persoană accidentată prezintă semne de leziuni ale coloanei vertebrale, victima ar trebui să fie ",,b,b
,a,întinsă pe burtă și protejată de vreme. ,,0,b
,b,"împiedicată să se miște, să șeadă sau să încerce să meargă. ",X,X,b
,c,adusă în poziție șezând și protejată de vreme. ,,0,
,d,ridicată imediat pentru a verifica dacă poate merge sau nu. ,,0,
AA235,,235. Care simptome semnalează leziunea coloanei vertebrale? ,,c,c
,a,"Victima este palidă, are buze albastre, sudoare rece, un puls rapid și slab și vorbește incoerent. ",,0,c
,b,Victima are dureri puternice la picioare. ,,0,c
,c,"Victima are dureri de spate, nu are simț în picioare, brațe sau mâini. ",X,X,c
,d,Victima este inconștientă. ,,0,
AA236,,"236. Când victima unui accident trebuie să fie transportată cu elicopterul, înainte de sosirea acestuia ar trebui să ",,b,b
,a,scoateți casca și seleta victimei și puneți-le în rucsac. ,,0,b
,b,"opriți imediat toate zborurile în imediata vecinătate a zonei accidentului, îndepărtați toate parapantele, jachetele și alte obiecte libere din zona accidentului și din împrejurimi. ",X,X,b
,c,marcați scena accidentului cu parapanta. ,,0,
,d,părăsiți imediat zona accidentului. ,,0,
